,minute,conf_lower,conf_upper
490,490,237.81236195040833,1447.0515530658404
491,491,238.3435579209579,1447.58274903639
492,492,238.86939080729985,1448.108581922732
493,493,239.38986419805815,1448.6290553134902
494,494,239.90498192348878,1449.1441730389208
495,495,240.4147480543702,1449.6539391698022
496,496,240.91916690087942,1450.1583580163115
497,497,241.41824301147312,1450.6574341269052
498,498,241.91198117177078,1451.1511722872028
499,499,242.40038640343346,1451.6395775188655
500,500,242.8834639630486,1452.1226550784806
501,501,243.36121934100856,1452.6004104564406
502,502,243.83365826039062,1453.0728493758227
503,503,244.30078667584098,1453.539977791273
504,504,244.76261077245408,1454.0018018878861
505,505,245.21913696465685,1454.458328080089
506,506,245.670371895083,1454.909563010515
507,507,246.11632243346185,1455.355513548894
508,508,246.55699567549527,1455.7961867909273
509,509,246.99239894174138,1456.2315900571734
510,510,247.42253977648988,1456.661730891922
511,511,247.84742594664976,1457.0866170620818
512,512,248.2670654406311,1457.5062565560631
513,513,248.6814664672188,1457.9206575826508
514,514,249.09063745446088,1458.329828569893
515,515,249.494587048546,1458.733778163978
516,516,249.89332411268765,1459.1325152281197
517,517,250.2868577259967,1459.5260488414287
518,518,250.67519718237827,1459.9143882978103
519,519,251.05835198939712,1460.2975431048292
520,520,251.43633186716806,1460.6755229826001
521,521,251.80914674723363,1461.0483378626657
522,522,252.17680677144835,1461.4159978868804
523,523,252.53932229085513,1461.7785134062872
524,524,252.89670386456874,1462.1358949800008
525,525,253.2489622586586,1462.4881533740906
526,526,253.59610844502822,1462.8352995604603
527,527,253.93815360029657,1463.1773447157286
528,528,254.2751091046789,1463.514300220111
529,529,254.60698654087173,1463.8461776563038
530,530,254.93379769292324,1464.1729888083553
531,531,255.25555454512778,1464.4947456605598
532,532,255.57226928090085,1464.811460396333
533,533,255.88395428165722,1465.1231453970893
534,534,256.19062212570043,1465.4298132411325
535,535,256.4922855870932,1465.7314767025252
536,536,256.788957634546,1466.028148749978
537,537,257.08065143030126,1466.3198425457333
538,538,257.36738032900075,1466.6065714444328
539,539,257.6491578765849,1466.888348992017
540,540,257.92599780915907,1467.1651889245911
541,541,258.197914051882,1467.437105167314
542,542,258.4649207178454,1467.7041118332775
543,543,258.72703210695636,1467.9662232223884
544,544,258.9842627048147,1468.2234538202467
545,545,259.23662718159767,1468.4758182970297
546,546,259.48414039094314,1468.7233315063752
547,547,259.72681736882396,1468.966008484256
548,548,259.9646733324357,1469.2038644478678
549,549,260.19772367907126,1469.4369147945033
550,550,260.42598398500877,1469.6651751004408
551,551,260.6494700043909,1469.888661119823
552,552,260.8681976680996,1470.1073887835316
553,553,261.0821830826508,1470.3213741980828
554,554,261.29144252905917,1470.5306336444912
555,555,261.4959924617342,1470.7351835771663
556,556,261.69584950735,1470.935040622782
557,557,261.89103046373157,1471.1302215791636
558,558,262.0815522987391,1471.3207434141711
559,559,262.2674321491386,1471.5066232645706
560,560,262.44868731950055,1471.6878784349326
561,561,262.62533528105723,1471.8645263964893
562,562,262.79739367061165,1472.0365847860437
563,563,262.9648802893903,1472.2040714048223
